symbol, Debt/Equity,Dividends $,Dividends %,EPS,Long-Term Debt,Market Capitalization,Net Income Mil,Operating Income Mil,R&D,ROE %,Revenue Mil,Share Outstanding,Shares Mil,Short-Term Debt,Total Debt,Total Liabilities,currency,cust. regression origin,cust. regression slope,key_data,latest_price,price_data
VLN.to, 0.04, 0.31, 0.02585487906588824, -0.79, 2.64, 263.78000000000003, -17.0, -17.0, 0.0, -5.45, 345.0, 22.0, 22.0, 5.24, 7.880000000000001, 41.32, USD, 11.880667737985926, 0.0456976037430583, None, 11.99, None
VMD.to, 0.04, 0.0, 0.0, 0.23, 0.0, 235.17000000000002, 9.0, 9.0, 0.0, 29.31, 56.0, 39.0, 39.0, 0.0, 0.0, 32.81, USD, 5.6570938606847685, -0.02093093270365998, None, 6.03, None
VNP.to, 0.27, 0.0, 0.0, 0.13, 12.34, 294.84, 11.0, 17.0, 0.0, 10.44, 220.0, 84.0, 84.0, 7.79, 20.13, 53.72, USD, 3.5860246840701384, -0.004758515894879531, None, 3.51, None
VNR.to, 0.12, 1.16, 0.05918367346938775, 1.14, 9.95, 764.4000000000001, 49.0, 64.0, 0.0, 5.66, 66.0, 39.0, 39.0, 0.0, 9.95, 16.98, CAD, 20.051129104901843, 0.0037175433993615857, None, 19.6, None
WCM-A.to, 0.0, 0.0, 0.0, -0.24, 0.0, 34.0, -3.0, -1.0, 0.0, -11.0, 0.0, 10.0, 10.0, 0.0, 0.0, 2.48, CAD, 3.254507870916954, -0.0003980716253443549, None, 3.4, None
WCN.to, 0.6, 0.54, 0.005236109764375062, 2.66, 31.56, 27329.449999999997, 702.0, 817.0, 0.0, 11.56, 4744.0, 265.0, 265.0, 0.16, 31.72, 47.24, USD, 105.21141678691677, -0.10029268879268878, None, 103.13, None
WCP.to, 0.39, 0.3, 0.03870967741935484, -0.64, 20.88, 3069.0, -239.0, -79.0, 0.0, -7.42, 1314.0, 396.0, 396.0, 0.0, 20.88, 46.97, CAD, 8.774712033757488, -0.002386702523066158, None, 7.75, None
WDO.to, 0.03, 0.0, 0.0, 0.06, 0.0, 457.65000000000003, 8.0, 23.0, 0.0, 5.81, 110.0, 135.0, 135.0, 0.0, 0.0, 22.83, CAD, 3.668992544492544, -0.015543771043771042, None, 3.39, None
WEED.to, 0.54, 0.0, 0.0, -0.74, 30.5, 11442.720000000001, -142.0, -104.0, 2.36, -15.86, 88.0, 186.0, 186.0, 0.13, 30.63, 43.84, CAD, 50.848493134811314, -0.18717541212995753, None, 61.52, None
WEF.to, 0.0, 0.08, 0.03463203463203463, 0.21, 0.0, 924.0, 81.0, 127.0, 0.0, 14.32, 1188.0, 400.0, 400.0, 0.0, 0.0, 32.64, CAD, 2.3822533342078795, 0.003395360531724166, None, 2.31, None
WEQ.to, 7.23, 0.0, 0.0, -0.59, 74.34, 26.86, -10.0, -3.0, 0.0, -61.96, 93.0, 17.0, 17.0, 0.0, 74.34, 89.71, CAD, 1.7209905330359876, -0.0018253749617385987, None, 1.58, None
WFC.to, 2.65, 0.0, 0.0, 0.35, 27.73, 965.26, 12.0, 39.0, 0.0, 9.96, 327.0, 34.0, 34.0, 48.48, 76.21, 89.52, CAD, 28.603111548384273, -0.024240369058550877, None, 28.39, None
WFS.to, 0.05, 0.0, 0.0, 0.67, 1.87, 207.64000000000001, 36.0, 5.0, 0.0, 39.85, 37.0, 58.0, 58.0, 1.3, 3.17, 62.49, EUR, 3.412128099173552, 0.007719598583234943, None, 3.58, None
WFT.to, 0.22, 0.52, 0.006100422336931019, 11.22, 13.66, 6648.719999999999, 870.0, 1206.0, 0.0, 31.76, 5821.0, 78.0, 78.0, 0.0, 13.66, 37.96, CAD, 86.95288698675063, 0.024821002230093155, None, 85.24, None
WIR-U.to, 0.74, 0.76, 0.05551497443389335, 0.56, 36.91, 616.05, 35.0, 56.0, 0.0, 7.57, 88.0, 45.0, 45.0, 5.87, 42.779999999999994, 49.91, USD, 14.17216203157112, -0.009244151471424199, None, 13.69, None
WJA.to, 0.83, 0.56, 0.027397260273972605, 1.75, 28.9, 2371.04, 205.0, 643.0, 0.0, 9.35, 4609.0, 116.0, 116.0, 2.36, 31.259999999999998, 65.48, CAD, 16.915336831518655, 0.0540135554681009, None, 20.44, None
WJX.to, 0.56, 1.0, 0.036683785766691124, 1.93, 22.21, 545.2, 39.0, 71.0, 0.0, 13.52, 1399.0, 20.0, 20.0, 1.46, 23.67, 60.49, CAD, 26.956552144824872, -0.025985438803620635, None, 27.26, None
WM.to, 0.0, 0.0, 0.0, -0.01, 0.0, 39.480000000000004, -1.0, -1.0, 0.0, -3.78, 0.0, 282.0, 282.0, 19.77, 19.77, 35.08, CAD, 0.09843519611701437, -0.00028682933228387777, None, 0.14, None
WN.to, 1.84, 1.85, 0.01903879798291654, 5.06, 34.8, 12437.76, 699.0, 2478.0, 0.0, 9.38, 48042.0, 128.0, 128.0, 11.05, 45.849999999999994, 78.88, CAD, 104.48396066727881, 0.0017077047531592756, None, 97.17, None
WPK.to, 0.0, 0.09, 0.001835985312117503, 1.84, 0.0, 3186.3, 119.0, 156.0, 1.8, 14.68, 888.0, 65.0, 65.0, 0.0, 0.0, 14.19, USD, 46.60782616205345, 0.003019830338012168, None, 49.02, None
WPM.to, 0.18, 0.37, 0.0177799135031235, 0.71, 15.39, 9218.83, 315.0, 312.0, 0.0, 6.14, 857.0, 443.0, 443.0, 0.0, 15.39, 15.79, USD, 25.692764134855043, 0.012978879706152432, None, 20.81, None
WPRT.to, 0.42, 0.0, 0.0, -0.41, 14.68, 552.5, -49.0, -49.0, 14.99, -47.17, 275.0, 130.0, 130.0, 2.82, 17.5, 65.36, USD, 3.762136276181733, -0.004849905986269624, None, 4.25, None
WRG.to, 0.57, 0.0, 0.0, -0.43, 31.55, 66.12, -38.0, -35.0, 0.0, -10.14, 235.0, 87.0, 87.0, 0.27, 31.82, 45.03, CAD, 0.8747500109318294, 0.002430101884647339, None, 0.76, None
WRN.to, 0.0, 0.0, 0.0, -0.03, 0.0, 83.3, -3.0, -3.0, 0.0, -5.93, 0.0, 98.0, 98.0, 0.0, 0.0, 2.06, CAD, 0.9801075691984785, 0.001059687786960514, None, 0.85, None
WRX.to, 0.0, 0.0, 0.0, 0.0, 0.0, 29.76, -0.0, -2.0, 0.0, -0.25, 0.0, 93.0, 93.0, 0.0, 0.0, 1.07, CAD, 0.34827594123048633, 0.0005603436967073331, None, 0.32, None
WSP.to, 0.31, 1.5, 0.021282633371169125, 2.13, 14.36, 7259.4400000000005, 220.0, 411.0, 0.0, 7.3, 7527.0, 103.0, 103.0, 4.2, 18.56, 53.7, CAD, 74.28475908434999, -0.11065676242948971, None, 70.48, None
WTE.to, 0.0, 0.64, 0.023943135054246164, 1.7, 0.0, 1897.83, 121.0, 169.0, 0.0, 19.44, 354.0, 71.0, 71.0, 0.0, 0.0, 25.88, CAD, 26.406192487647044, -0.033623157986794355, None, 26.73, None
X.to, 0.23, 2.08, 0.02427071178529755, 7.4, 2.4, 4799.2, 412.0, 337.0, 0.0, 13.08, 739.0, 56.0, 56.0, 1.36, 3.76, 89.33, CAD, 89.18094614980977, -0.10646759805850713, None, 85.7, None
XAU.to, 0.01, 0.0, 0.0, 0.0, 0.71, 187.72000000000003, 3.0, -14.0, 0.19, 1.98, 567.0, 76.0, 76.0, 0.0, 0.71, 4.85, CAD, 2.60878345139709, 0.007790338449429358, None, 2.47, None
XCT.to, 0.0, 0.0, 0.0, -1.64, 0.0, 6.050000000000001, -35.0, -8.0, 15.61, -95.47, 12.0, 22.0, 22.0, 1.57, 1.57, 30.51, CAD, 1.006961224802135, 0.0005357580130307408, None, 0.275, None
XDC.to, 0.07, 0.0, 0.0, -0.87, 5.12, 146.29999999999998, -67.0, -20.0, 0.0, -30.56, 79.0, 77.0, 77.0, 4.32, 9.440000000000001, 18.49, CAD, 2.0462982421618787, 0.000396759805850715, None, 1.9, None
XMF-A.to, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1099999999999999, 1.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 0.0, 0.0, 100.0, CAD, 0.25545224977043146, 0.0008149678604224056, None, 0.37, None
XTC.to, 0.08, 0.33, 0.033742331288343565, 0.9, 5.57, 410.76, 38.0, 53.0, 0.0, 12.04, 567.0, 42.0, 42.0, 0.92, 6.49, 27.35, CAD, 9.374541409768687, 0.0002973676155494357, None, 9.78, None
XTD.to, 0.0, 0.6, 0.08823529411764706, 2.28, 0.0, 20.4, 10.0, 0.0, 0.0, 39.04, 10.0, 3.0, 3.0, 0.0, 0.0, 60.11, CAD, 6.880187546460272, -0.004029209847391664, None, 6.8, None
Y.to, 0.0, 0.0, 0.0, -21.65, 17.47, 238.41, -571.0, 109.0, 0.0, -622.07, 695.0, 27.0, 27.0, 20.95, 38.42, 133.49, CAD, 10.881509685600594, -0.032215444488171756, None, 8.83, None
YCM.to, 0.0, 0.0, 0.0, 0.82, 0.0, 3.92, 2.0, 0.0, 0.0, 39.91, 3.0, 2.0, 2.0, 0.0, 0.0, 80.51, CAD, 1.850994796449339, -0.0008713542349905961, None, 1.96, None
YGR.to, 0.47, 0.0, 0.0, 0.18, 24.51, 369.8, 16.0, 43.0, 0.0, 7.56, 103.0, 86.0, 86.0, 0.0, 24.51, 47.74, CAD, 5.006567952249771, 0.002870457825003278, None, 4.3, None
YRB.to, 0.0, 0.0, 0.0, 0.0, 0.0, 9.24, -1.0, -1.0, 0.0, -2.64, 1.0, 308.0, 308.0, 0.0, 0.0, 1.29, CAD, 0.038379225151952454, 2.009270191088374e-05, None, 0.03, None
YRI.to, 0.4, 0.02, 0.006289308176100628, -0.32, 0.0, 3014.6400000000003, -296.0, 243.0, 0.0, 0.0, 1853.0, 948.0, 948.0, 0.0, 0.0, 100.0, USD, 3.7269262320171417, -0.000327517600244873, None, 3.18, None
ZAR.to, 2.33, 0.0, 0.0, -0.43, 30.32, 7.75, -13.0, -4.0, 0.0, -55.06, 40.0, 31.0, 31.0, 0.0, 30.32, 86.98, CAD, 0.36324297083388, 0.0009444881717608986, None, 0.25, None
ZCL.to, 0.0, 0.51, 0.06496815286624204, 0.51, 0.0, 243.35, 16.0, 23.0, 0.0, 15.12, 182.0, 31.0, 31.0, 0.86, 0.86, 26.95, CAD, 7.3699688661506855, 0.03449840395294941, None, 7.85, None
ZYME.to, 0.0, 0.0, 0.0, 0.06, 0.0, 496.6, -11.0, -5.0, 0.0, -7.47, 72.0, 26.0, 26.0, 0.0, 0.0, 11.63, USD, 20.746476966636052, -0.03254609952337226, None, 19.1, None
ZZZ.to, 0.4, 0.68, 0.022056438533895557, 1.59, 23.03, 1171.54, 60.0, 87.0, 0.0, 21.69, 610.0, 38.0, 38.0, 0.14, 23.17, 42.72, CAD, 30.84847944816127, 0.03190845686300232, None, 30.83, None
